"ParentGroupId","GroupId","Group","Archetype","Status","VersionFirstReleased"
"LG100-4","LG13375-7","Bile acid pattern|Imp|Pt|ANYUrine","","Active",""
"LG100-4","LG6165-7","Bilirubin.glucuronidated+Bilirubin.albumin bound|MCnc|Pt|ANYBldSerPl","1968-7","Active",""
"LG100-4","LG3235-1","Bilirubin.non-glucuronidated|MCnc|Pt|ANYBldSerPl","1971-1","Active",""
"LG100-4","LG1149-6","Bilirubin|MCnc|Pt|Amnio fld","1972-9","Active",""
"LG100-4","LG6199-6","Bilirubin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG233-3","Bilirubin|MCnc|Pt|Body fld","","Active",""
"LG100-4","LG1826-9","Bilirubin|PrThr|Pt|Amnio fld","13877-6","Active",""
"LG100-4","LG2811-0","Bilirubin|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6279-6","Biotinidase|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG22659-3","Bismuth|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4255-8","Bismuth|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG9047-4","Bismuth|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG11024-3","Bladder tumor Ag|ACnc|Pt|ANYUrine","31730-5","Active",""
"LG100-4","LG10974-0","Bladder tumor Ag|PrThr|Pt|ANYUrine","31729-7","Active",""
"LG100-4","LG25435-5","Blatella germanica Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG22685-8","Boron|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4985-0","Bovine inner ear Ag|PrThr|Pt|ANYBldSerPl","31750-3","Active",""
"LG100-4","LG847-0","Brodifacoum|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6208-5","Bromide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3120-5","Bromide|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4275-6","Brush border Ab|PrThr|Pt|ANYBldSerPl","31275-1","Active",""
"LG100-4","LG6177-2","Budgerigar droppings Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25332-4","Budgerigar feather Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6178-0","Budgerigar serum proteins Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13803-8","Buprenorphine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25424-9","Bupropion|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4022-2","Butane|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6210-1","C peptide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6212-7","C reactive protein|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6699-5","Cadmium|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3200-5","Cadmium|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51030-1","Calcidiol|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25965-1","Calcidiol+ercalcidiol|MCnc|Pt|ANYBldSerPl","62292-8","Active",""
"LG100-4","LG26722-5","Calcidiol+ercalcidiol|SCnc|Pt|ANYBldSerPl","68438-1","Active",""
"LG100-4","LG4217-8","Calcium oxalate dihydrate crystals|PrThr|Pt|Calculus","","Active",""
"LG100-4","LG20163-8","Calcium oxalate dihydrate/Total|MFr|Pt|Calculus","74909-3","Active",""
"LG100-4","LG15167-6","Calcium oxalate monohydrate/Total|MFr|Pt|Calculus","38252-3","Active",""
"LG100-4","LG21038-1","Calcium.ionized/Calcium.total^^corrected for albumin|MFr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG23556-0","Calcium.ionized^^adjusted to pH 7.4|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5743-2","Calcium.ionized^^adjusted to pH 7.4|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG7250-6","Calcium.ionized|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG655-7","Calcium.ionized|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5573-3","Calcium^^corrected for total protein|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG7247-2","Calcium|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6218-4","Calcium|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6224-2","Calcium|SCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG2881-3","Calculus analysis|Imp|Pt|Calculus","","Active",""
"LG100-4","LG8903-9","Canary serum proteins Ab|PrThr|Pt|ANYBldSerPl","31280-1","Active",""
"LG100-4","LG108-7","Cancer Ag 125|ACnc|Pt|ANYBldSerPl","10334-1","Active",""
"LG100-4","LG299-4","Cancer Ag 125|ACnc|Pt|Body fld","11210-2","Active",""
"LG100-4","LG26852-0","Cancer Ag 15-3|ACnc|Pt|ANYBldSerPl","6875-9","Active",""
"LG100-4","LG6230-9","Cancer Ag 19-9|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG9701-6","Cancer associated retinopathy Ab|PrThr|Pt|ANYBldSerPl","31281-9","Active",""
"LG100-4","LG14026-5","Cannabinoids|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14043-0","Cannabinoids|PrThr|Pt|ANYUrine","3427-2","Active",""
"LG100-4","LG32389-5","Carbamazepine 10,11-Epoxide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13382-3","Carbon dioxide^^adjusted to patient's actual temperature|PPres|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG344-8","Carbon dioxide|PPres|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4454-7","Carbon dioxide|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG300-0","Carbon dioxide|SCnc|Pt|Body fld","","Active",""
"LG100-4","LG9129-0","Carbon disulfide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG22433-3","Carbon tetrachloride|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6795-1","Carbonate|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4030-5","Carboxy tetrahydrocannabinol|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10208-3","Carboxy tetrahydrocannabinol|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG27557-4","Carboxyhemoglobin/Hemoglobin.total|MFr.DF|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6297-8","Carboxyhemoglobin/Hemoglobin.total|MFr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6799-3","Carcinoembryonic Ag|MCnc|Pt|ANYBldSerPl","2039-6","Active",""
"LG100-4","LG8825-4","Carnitine|SCnt|Pt|Tiss","","Active",""
"LG100-4","LG6294-5","Carotene|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG26049-3","Carya illinoinensis nut Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG28815-5","Carya illinoinensis nut basophil bound Ab|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG26050-1","Carya illinoinensis tree Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG26101-2","Castanea sativa Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG17869-5","Catecholamines|Imp|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG18262-2","Catecholamines|Imp|Pt|ANYUrine","","Active",""
"LG100-4","LG6296-0","Catecholamines|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6180-6","Cefaclor Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13710-5","Cefazolin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4016-4","Centromere Ab|PrThr|Pt|ANYBldSerPl","16137-2","Active",""
"LG100-4","LG29557-2","Centromere Ab|PrThr|Pt|Body fld","63526-8","Active",""
"LG100-4","LG16881-1","Centromere Ab|Titr|Pt|ANYBldSerPl","42196-6","Active",""
"LG100-4","LG16938-9","Centromere Ab|Titr|Pt|Body fld","42197-4","Active",""
"LG100-4","LG21821-0","Centromere protein B Ab|ACnc|Pt|ANYBldSerPl","53982-5","Active",""
"LG100-4","LG21820-2","Centromere protein B Ab|PrThr|Pt|ANYBldSerPl","53981-7","Active",""
"LG100-4","LG29561-4","Centromere protein B Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG9700-8","Cerebroside sulfatase activator|Imp|Pt|Fibroblasts","","Active",""
"LG100-4","LG4479-4","Cerebroside sulfatase B|CCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4475-2","Cerebroside sulfatase|CCnt|Pt|Tiss","","Active",""
"LG100-4","LG23096-7","Cesium|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG8904-7","Chicken serum Ab|PrThr|Pt|ANYBldSerPl","31291-8","Active",""
"LG100-4","LG11840-2","Chloral hydrate|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG1209-8","Chlordecone|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13945-7","Chlordiazepoxide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6373-7","Chloride|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6399-2","Chloride|SCnc|Pt|Dial fld","","Active",""
"LG100-4","LG31207-0","Chlorobenzene|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG22434-1","Chloroform|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14076-0","Chlorprothixene|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14360-8","Chlorpyrifos|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG50880-0","Cholestane-3-beta, 5-alpha, 6-beta triol|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG50936-0","Cholesterol crystals|PrThr|Pt|Calculus","","Active",""
"LG100-4","LG6644-1","Cholesterol.in HDL|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4717-7","Cholesterol.in HDL|PrThr|Pt|ANYBldSerPl","27340-9","Active",""
"LG100-4","LG6238-2","Cholesterol.in IDL|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6248-1","Cholesterol.in LDL|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG7921-2","Cholesterol.in LDL|SCnc|Pt|ANYBldSerPl","22748-8","Active",""
"LG100-4","LG6406-5","Cholesterol.in VLDL|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6416-4","Cholesterol|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG657-3","Cholesterol|MCnc|Pt|Body fld","","Active",""
"LG100-4","LG2371-5","Cholesterol|MCnc|Pt|Plr fld","","Active",""
"LG100-4","LG246-5","Cholinesterase|CCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6851-2","Choriogonadotropin (pregnancy test)|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6578-1","Choriogonadotropin (pregnancy test)|PrThr|Pt|ANYUrine","2106-3","Active",""
"LG100-4","LG6807-4","Choriogonadotropin.beta subunit|ACnc|Pt|ANYBldSerPl","21198-7","Active",""
"LG100-4","LG5747-3","Choriogonadotropin|ACnc|Pt|ANYBldSerPl","19080-1","Active",""
"LG100-4","LG23134-6","Chromium|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3201-3","Chromium|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2127-1","Ciprofloxacin^peak|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2128-9","Ciprofloxacin^trough|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG8780-1","Citrus reticulata Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14087-7","Clobazam|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14107-3","Clonazepam|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4793-8","Cobalamins|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG22728-6","Cobalt|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3202-1","Cobalt|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4167-5","Cocaine|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG15758-2","Cocaine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6073-3","Cocaine|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG4531-2","Cocaine|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG9136-5","Cockatiel droppings Ab|PrThr|Pt|ANYBldSerPl","31310-6","Active",""
"LG100-4","LG14121-4","Codeine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4096-6","Codeine|MCnc|Pt|Meconium","","Active",""
"LG100-4","LG1320-3","Codeine|PrThr|Pt|ANYUrine","3507-1","Active",""
"LG100-4","LG818-1","Colchicine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6881-9","Collagen crosslinked N-telopeptide/Creatinine|SRto|24H|ANYUrine","21216-7","Active",""
"LG100-4","LG2272-5","Collagen crosslinked N-telopeptide/Creatinine|SRto|Pt|ANYUrine","14115-0","Active",""
"LG100-4","LG18377-8","Congenital hypothyroidism|Imp|Pt|Bld.dot","","Active",""
"LG100-4","LG50958-4","Contactin-associated protein 2 Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG50959-2","Contactin-associated protein 2 Ab.IgG|PrThr|Pt|CSF","","Active",""
"LG100-4","LG51429-5","Contactin-associated protein 2 Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG937-9","Copper|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2905-0","Copper|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2505-8","Coproporphyrin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5497-5","Coproporphyrin|MRat|24H|Stool","","Active",""
"LG100-4","LG4551-0","Corticotropin^1.5H post XXX challenge|MCnc|Pt|ANYBldSerPl","42597-5","Active",""
"LG100-4","LG4553-6","Corticotropin^15M post XXX challenge|MCnc|Pt|ANYBldSerPl","56504-4","Active",""
"LG100-4","LG4554-4","Corticotropin^1H post XXX challenge|MCnc|Pt|ANYBldSerPl","42599-1","Active",""
"LG100-4","LG4558-5","Corticotropin^20M post XXX challenge|MCnc|Pt|ANYBldSerPl","57725-4","Active",""
"LG100-4","LG4559-3","Corticotropin^2H post XXX challenge|MCnc|Pt|ANYBldSerPl","56506-9","Active",""
"LG100-4","LG4560-1","Corticotropin^30M post XXX challenge|MCnc|Pt|ANYBldSerPl","42596-7","Active",""
"LG100-4","LG4561-9","Corticotropin^3H post XXX challenge|MCnc|Pt|ANYBldSerPl","58600-8","Active",""
"LG100-4","LG4562-7","Corticotropin^45M post XXX challenge|MCnc|Pt|ANYBldSerPl","56505-1","Active",""
"LG100-4","LG4549-4","Corticotropin|MCnc|Pt|Amnio fld","2140-2","Active",""
"LG100-4","LG6992-4","Corticotropin|MCnc|Pt|ANYBldSerPl","2141-0","Active",""
"LG100-4","LG13470-6","Cortisol.free|MCnc|24H|ANYUrine","33346-8","Active",""
"LG100-4","LG7033-6","Cortisol.free|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG7059-1","Cortisol.free|MRat|24H|ANYUrine","2147-7","Active",""
"LG100-4","LG9343-7","Cortisol.free|SCnc|24H|ANYUrine","75516-5","Active",""
"LG100-4","LG2917-5","Cortisol.free|SRat|24H|ANYUrine","14676-1","Active",""
"LG100-4","LG6311-7","Cortisol|MCnc|24H|ANYUrine","20622-7","Active",""
"LG100-4","LG7018-7","Cortisol|MCnc|Pt|ANYBldSerPl","2143-6","Active",""
"LG100-4","LG20468-1","Cortisol|SCnc|24H|ANYUrine","50848-1","Active",""
"LG100-4","LG2916-7","Cortisol|SCnc|Pt|ANYBldSerPl","14675-3","Active",""
"LG100-4","LG25828-1","Corylus avellana Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6185-5","Cotton fibers Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2921-7","Creatine kinase isoenzymes|Imp|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3134-6","Creatine kinase.BB/Creatine kinase.total|CFr|Pt|ANYBldSerPl","9642-0","Active",""
"LG100-4","LG660-7","Creatine kinase.MB/Creatine kinase.total|CFr|Pt|ANYBldSerPl","20569-0","Active",""
"LG100-4","LG7184-7","Creatine kinase.MB|CCnc|Pt|ANYBldSerPl","32673-6","Active",""
"LG100-4","LG1951-5","Creatine kinase.MB|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3135-3","Creatine kinase.MM/Creatine kinase.total|CFr|Pt|ANYBldSerPl","9643-8","Active",""
"LG100-4","LG7104-5","Creatine kinase.total/Creatine kinase.MB|CRto|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG6657-3","Creatinine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG7133-4","Creatinine|MCnc|Pt|ANYUrine","2161-8","Active",""
"LG100-4","LG661-5","Creatinine|MCnc|Pt|Body fld","","Active",""
"LG100-4","LG662-3","Creatinine|MCnc|Pt|Periton fld","","Active",""
"LG100-4","LG2923-3","Creatinine|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2924-1","Creatinine|SCnc|Pt|ANYUrine","14683-7","Active",""
"LG100-4","LG3476-1","Cucumis melo spp Ab.IgE.RAST class|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG8777-7","Cucumis melo spp Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG23725-1","Cucumis melo spp Ab.IgG|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG22759-1","Cucumis melo spp Ab.IgG4|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG23729-3","Cucumis melo spp basophil bound Ab|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51005-3","CV2 Ab.IgG|Titr|Pt|ANYBldSerPl","35386-2","Active",""
"LG100-4","LG50993-1","CV2 Ab.IgG|Titr|Pt|CSF","35385-4","Active",""
"LG100-4","LG50125-0","CV2 Ab|ACnc|Pt|CSF","52970-1","Active",""
"LG100-4","LG14239-4","CV2 Ab|PrThr|Pt|ANYBldSerPl","34690-8","Active",""
"LG100-4","LG23878-8","CV2 Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG22817-7","Cyanide|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG9273-6","Cyanide|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51009-5","Cyclic citrullinated peptide Ab.IgG|ACnc|Pt|ANYBldSerPl","33935-8","Active",""
"LG100-4","LG12940-9","Cyclic citrullinated peptide Ab|ACnc|Pt|ANYBldSerPl","53027-9","Active",""
"LG100-4","LG1685-9","Cyclohexanone|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13716-2","Cyclosporine.monoclonal|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14470-5","Cyclosporine^12H post dose|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14486-1","Cyclosporine^24H post dose|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG19342-1","Cyclosporine^trough|MCnc|Pt|ANYBldSerPl","53828-0","Active",""
"LG100-4","LG3077-7","Cyclosporine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2876-3","Cyclosporine|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4808-4","Cystine crystals|PrThr|Pt|Calculus","","Active",""
"LG100-4","LG7674-7","Cystine|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG27575-6","Dabigatran|MCnc|Pt|ANYBldSerPl","72625-7","Active",""
"LG100-4","LG6182-2","Dactylis glomerata Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25431-4","Dantrolene|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4031-3","Dechlorane|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5188-0","Dehydroepiandrosterone.unconjugated|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG7347-0","Delta aminolevulinate|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG19710-9","Delta aminolevulinate|SCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG50952-7","Dense fine speckled 70 protein Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3255-9","Deoxypyridinoline|SRat|24H|ANYUrine","","Active",""
"LG100-4","LG5200-3","Dermatophagoides farinae Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG5201-1","Dermatophagoides pteronyssinus Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG24799-5","Desethylvardenafil|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG24757-3","Desloratadine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG17165-8","Desmoglein 1 Ab|ACnc|Pt|ANYBldSerPl","43311-0","Active",""
"LG100-4","LG17166-6","Desmoglein 3 Ab|ACnc|Pt|ANYBldSerPl","43312-8","Active",""
"LG100-4","LG1150-4","Dextromethamphetamine|MCnc|Pt|ANYUrine","","Active",""
"LG100-4","LG5208-6","Dezocine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14357-4","Diazepam|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG14359-0","Diazinon|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG223-4","Dichlorodiphenyldichloroethylene|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG12178-6","Dichlorvos|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25144-3","Diclofenac|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG225-9","Dieldrin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2012-5","Diethyl ether|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG4633-6","Diethylpropion|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG159-0","Digoxin|MCnc|Pt|ANYBldSerPl","10535-3","Active",""
"LG100-4","LG2940-7","Digoxin|SCnc|Pt|ANYBldSerPl","14698-5","Active",""
"LG100-4","LG2232-9","Dihydrocodeine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2014-1","Dimethylbenzene|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG24782-1","Dinorsibutramine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG50985-7","Dipeptidyl aminopeptidase-like protein 6 Ab.IgG|PrThr|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG50957-6","Dipeptidyl aminopeptidase-like protein 6 Ab.IgG|PrThr|Pt|CSF","","Active",""
"LG100-4","LG51430-3","Dipeptidyl aminopeptidase-like protein 6 Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG1878-0","Disialylganglioside GD1b Ab.IgG|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG1879-8","Disialylganglioside GD1b Ab.IgM|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG1877-2","Disialylganglioside GD1b Ab|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG13486-2","DNA double strand Ab.IgG|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG26332-3","DNA double strand Ab.IgG|ACnc|Pt|Body fld","63534-2","Active",""
"LG100-4","LG26335-6","DNA double strand Ab.IgG|ACnc|Pt|CSF","63535-9","Active",""
"LG100-4","LG26338-0","DNA double strand Ab.IgG|ACnc|Pt|Plr fld","","Active",""
"LG100-4","LG24216-0","DNA double strand Ab.IgG|PrThr|Pt|ANYBldSerPl","63379-2","Active",""
"LG100-4","LG26331-5","DNA double strand Ab.IgG|PrThr|Pt|Body fld","","Active",""
"LG100-4","LG24217-8","DNA double strand Ab.IgG|Titr|Pt|ANYBldSerPl","63381-8","Active",""
"LG100-4","LG350-5","DNA double strand Ab|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3241-9","DNA double strand Ab|ACnc|Pt|Body fld","15177-9","Active",""
"LG100-4","LG707-6","DNA double strand Ab|PrThr|Pt|ANYBldSerPl","31348-6","Active",""
"LG100-4","LG29309-8","DNA double strand Ab|PrThr|Pt|CSF","","Active",""
"LG100-4","LG1079-5","DNA double strand Ab|Titr|Pt|ANYBldSerPl","11013-0","Active",""
"LG100-4","LG132-7","DNA single strand Ab.IgG|ACnc|Pt|ANYBldSerPl","10360-6","Active",""
"LG100-4","LG20783-3","DNA single strand Ab|ACnc|Pt|ANYBldSerPl","5132-6","Active",""
"LG100-4","LG161-6","Doxepin+Nordoxepin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG10966-6","E selectin|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG25715-0","Echinococcus sp Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG18029-5","Ej Ab|PrThr|Pt|ANYBldSerPl","45149-2","Active",""
"LG100-4","LG4853-0","Elymus triticoides Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG134-3","Endomysium Ab.IgA|PrThr|Pt|ANYBldSerPl","10362-2","Active",""
"LG100-4","LG452-9","Endomysium Ab.IgA|Titr|Pt|ANYBldSerPl","10863-9","Active",""
"LG100-4","LG19978-2","Endomysium Ab.IgG|Titr|Pt|ANYBldSerPl","49726-3","Active",""
"LG100-4","LG1868-1","Endomysium Ab|ACnc|Pt|ANYBldSerPl","13092-2","Active",""
"LG100-4","LG4567-6","Endomysium Ab|PrThr|Pt|ANYBldSerPl","31365-0","Active",""
"LG100-4","LG2325-1","Endomysium Ab|Titr|Pt|ANYBldSerPl","14708-2","Active",""
"LG100-4","LG24793-8","Endoxifen|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG3260-9","Enolase.neuron specific|MCnc|Pt|ANYBldSerPl","15060-7","Active",""
"LG100-4","LG17844-8","Enolase.neuron specific|MCnc|Pt|CSF","44802-7","Active",""
"LG100-4","LG25559-2","Epicoccum purpurascens Ab.IgE|ACnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG20939-1","Epidermis Ab|Titr|Pt|ANYBldSerPl","8069-7","Active",""
"LG100-4","LG7313-2","Epinephrine|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG51031-9","Ercalcidiol|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG2235-2","Estazolam|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG7419-7","Estradiol.free|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG668-0","Estradiol|MCnc|Pt|ANYBldSerPl","","Active",""
"LG100-4","LG7403-1","Estradiol|MCnc|Pt|Saliva","","Active",""
"LG100-4","LG2331-9","Estradiol|SCnc|Pt|ANYBldSerPl","14715-7","Active",""
"LG100-4","LG2036-4","Ethanol|MCnc|Pt|ANYBldSerPl","","Active",""
