"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"15019-3","Alpha-1-Fetoprotein","Stoffmengenkonzentration","Zeitpunkt","Amnionflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Alpha-1-Fetoprotein [Mol/Volumen] in Amnionflüssigkeit","AFP",""
"15675-2","Chrysanthemum leucanthemum Ak.IgE.RAST Klasse","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Allergie","","Chrysanthemum leucanthemum-IgE-Antikörper-RAST-Klasse [Nachweis] in Serum","",""
"15680-2","Dermatophagoides farinae Ak.IgE.RAST Klasse","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Allergie","","Dermatophagoides farinae-IgE-Antikörper-RAST-Klasse [Nachweis] in Serum","",""
"15686-9","Hundeepithel Ak.IgE.RAST Klasse","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Allergie","","Hundeepithel-IgE-Antikörper-RAST-Klasse [Nachweis] in Serum","",""
"14665-4","Kupfer","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Kupfer [Mol/Volumen] in Serum oder Plasma","",""
"14490-7","Virus identifiziert","Nachweis oder Identität","Zeitpunkt","Sperma","Nominal","Immunfluoreszenztest","Mikrobiologie","","Virus identifiziert in Sperma mit Immunfluoreszenztest","",""
"14498-0","Virus identifiziert","Nachweis oder Identität","Zeitpunkt","Urethra","Nominal","Immunfluoreszenztest","Mikrobiologie","","Virus identifiziert in Harnröhre mit Immunfluoreszenztest","",""
"14502-9","Humanes Papillomavirus Ag","Nachweis oder Schwellenwert","Zeitpunkt","Urethra","Ordinal","","Mikrobiologie","","Humanes Papillomavirus-Antigen [Nachweis] in Harnröhre","",""
"26505-8","Neutrophile.segmentiert/100 Leukozyten","Anzahl pro Fraktion","Zeitpunkt","Blut","Quantitativ","","Hämatologie und Zellzählung","","Segmentierte Neutrophile/100 Leukozyten in Blut","Segmentkernige",""
"26981-1","Phenylalanin","Stoffmengenkonzentration","Zeitpunkt","Amnionflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Phenylalanin [Mol/Volumen] in Amnionflüssigkeit","",""
"26998-5","Thyreotropin","Arbiträre Konzentration","Zeitpunkt","Speichel","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Thyreotropin [Einheiten/Volumen] in Speichel","TSH",""
"26999-3","Homocystin","Stoffmengenkonzentration","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Homocystin [Mol/Volumen] in Urin","",""
"14520-1","Pneumocystis jiroveci Ag","Nachweis oder Schwellenwert","Zeitpunkt","Nase","Ordinal","Immunfluoreszenztest","Mikrobiologie","","Pneumocystis jiroveci-Antigen [Nachweis] in Nase mit Immunfluoreszenztest","",""
"14524-3","Röteln-Virus Ag","Nachweis oder Schwellenwert","Zeitpunkt","Rachen","Ordinal","Immunfluoreszenztest","Mikrobiologie","","Röteln-Virus-Antigen [Nachweis] in Rachen mit Immunfluoreszenztest","",""
"14532-6","Röteln-Virus Ag","Nachweis oder Schwellenwert","Zeitpunkt","Penis","Ordinal","Immunfluoreszenztest","Mikrobiologie","","Röteln-Virus-Antigen [Nachweis] in Penis mit Immunfluoreszenztest","",""
"14552-4","Mumps-Virus Ag","Nachweis oder Schwellenwert","Zeitpunkt","Vaginalflüssigkeit","Ordinal","Immunfluoreszenztest","Mikrobiologie","","Mumps-Virus-Antigen [Nachweis] in Vaginalflüssigkeit mit Immunfluoreszenztest","Mumps rubulavirus",""
"14555-7","Mumps-Virus Ag","Nachweis oder Schwellenwert","Zeitpunkt","Urethra","Ordinal","Immunfluoreszenztest","Mikrobiologie","","Mumps-Virus-Antigen [Nachweis] in Harnröhre mit Immunfluoreszenztest","Mumps rubulavirus",""
"14557-3","Mycobacterium tuberculosis DNA","Nachweis oder Schwellenwert","Zeitpunkt","Bronchialtrakt","Ordinal","Zielfragmentamplifikation mit Sondendetektion","Mikrobiologie","","Mycobacterium tuberculosis-DNA [Nachweis] in Probenmaterial aus dem Bronchialtrakt mit Nukleinsäureamplifikation mit Sondendetektion","",""
"14566-4","Calcitriol","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Calcitriol [Mol/Volumen] in Serum oder Plasma","1,25-(OH) 2-Vitamin D3; 1,25-Dihydroxy-Vitamin D3",""
"14639-9","Carbamazepin","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Carbamazepin [Mol/Volumen] in Serum oder Plasma","",""
"2668-2","Noradrenalin","Massenrate","24 Stunden","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Noradrenalin [Masse/Zeit] in 24-Stunden-Urin","Norepinephrin",""
"26691-6","Uroporphyrin-1-Isomer","Massenrate","24 Stunden","Stuhl","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Uroporphyrin-1-Isomer [Masse/Zeit] in 24-Stunden-Stuhl","",""
"2821-7","Kalium","Stoffmengenkonzentration","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Kalium [Mol/Volumen] in Körperflüssigkeit","",""
"14642-3","Carotin","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Carotin [Mol/Volumen] in Serum oder Plasma","",""
"14646-4","Cholesterol.in HDL","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Cholesterol in HDL [Mol/Volumen] in Serum oder Plasma","",""
"14652-2","Clomipramin","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Clomipramin [Mol/Volumen] in Serum oder Plasma","",""
"14664-7","Farbe","Typ","Zeitpunkt","Synovialflüssigkeit","Nominal","","Probenmaterialinformationen","","Farbe von Synovialflüssigkeit","",""
"14666-2","Kupfer","Stoffmengenrate","24 Stunden","Urin","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Kupfer [Mol/Zeit] in 24-Stunden-Urin","",""
"25470-6","Quecksilber","Stoffmengenkonzentration","Zeitpunkt","Speichel","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Quecksilber [Mol/Volumen] in Speichel","",""
"25473-0","Metanephrin","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Metanephrin [Mol/Volumen] in Serum oder Plasma","",""
"25481-3","Molybdän","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Molybdän [Mol/Volumen] in Serum oder Plasma","",""
"2548-6","Lactatdehydrogenase 5/Lactatdehydrogenase.gesamt","Katalytische Fraktion","Zeitpunkt","Serum oder Plasma","Quantitativ","Elektrophorese","Klinische Chemie (keine Funktionstests)","","Lactatdehydrogenase 5/Lactatdehydrogenase.gesamt in Serum oder Plasma mit Elektrophorese","",""
"25489-6","Normetanephrin","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Normetanephrin [Mol/Volumen] in Serum oder Plasma","",""
"14667-0","Coproporphyrin 1","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Coproporphyrin 1 [Mol/Volumen] in Serum oder Plasma","",""
"14671-2","Coproporphyrin 3","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Coproporphyrin 3 [Mol/Volumen] in Serum oder Plasma","",""
"14683-7","Creatinin","Stoffmengenkonzentration","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Creatinin [Mol/Volumen] in Urin","",""
"29322-5","Rickettsia typhi Ak.IgM","Nachweis oder Schwellenwert","Zeitpunkt","Körperflüssigkeit","Ordinal","","Mikrobiologie","","Rickettsia typhi-IgM-Antikörper [Nachweis] in Körperflüssigkeit","",""
"29323-3","Kokain","Massenkonzentration","Zeitpunkt","Magenflüssigkeit","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Kokain [Masse/Volumen] in Magenflüssigkeit","Cocain",""
"29343-1","Röteln-Virus Ak.IgG","Arbiträre Konzentration","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Mikrobiologie","","Röteln-Virus-IgG-Antikörper [Einheiten/Volumen] in Körperflüssigkeit","",""
"25510-9","Prolin","Stoffmengenrate","24 Stunden","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Prolin [Mol/Zeit] in 24-Stunden-Urin","",""
"25512-5","Protoporphyrin","Stoffmengenrate","24 Stunden","Stuhl","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Protoporphyrin [Mol/Zeit] in 24-Stunden-Stuhl","",""
"25514-1","Röteln-Virus Ak.IgG","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Mikrobiologie","","Röteln-Virus-IgG-Antikörper [Nachweis] in Serum","",""
"25523-2","Serin","Stoffmengenrate","24 Stunden","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Serin [Mol/Zeit] in 24-Stunden-Urin","",""
"25526-5","Silizium","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Silizium [Mol/Volumen] in Serum oder Plasma","",""
"25534-9","Teicoplanin^TDM Spitze","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Teicoplanin [Mol/Volumen] in Serum oder Plasma --Spitze","",""
"2553-6","Lactose","Nachweis oder Schwellenwert","Zeitpunkt","Urin","Ordinal","","Klinische Chemie (keine Funktionstests)","","Lactose [Nachweis] in Urin","",""
"25547-1","Tyrosin","Stoffmengenrate","24 Stunden","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Tyrosin [Mol/Zeit] in 24-Stunden-Urin","",""
"25555-4","Wuchereria bancrofti Ag","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Mikrobiologie","","Wuchereria bancrofti-Antigen [Nachweis] in Serum","",""
"25554-7","Tenebrio mollitor Ak.IgE.RAST Klasse","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Allergie","","Tenebrio mollitor-IgE-Antikörper-RAST-Klasse [Nachweis] in Serum","",""
"25556-2","Xylose","Stoffmengenkonzentration","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Xylose [Mol/Volumen] in Urin","",""
"25559-6","Zolpidem","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Zolpidem [Mol/Volumen] in Serum oder Plasma","",""
"25561-2","11-Desoxycorticosteron","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","11-Desoxycorticosteron [Mol/Volumen] in Serum oder Plasma","",""
"25569-5","C-Peptid^11. Probenmaterial nach XXX Stimulation","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","C-Peptid [Mol/Volumen] in Serum oder Plasma --11. Probenmaterial nach XXX Stimulation","",""
"14685-2","Cobalamine","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Cobalamin (Vitamin B12) [Mol/Volumen] in Serum oder Plasma","Vitamin B12; Zyanokobalamin",""
"14670-4","Coproporphyrin 1/Porphyrine.gesamt","Stoffmengenfraktion","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Coproporphyrin 1/Porphyrine.gesamt in Urin","",""
"14673-8","Coproporphyrin 3","Stoffmengenkonzentration","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Coproporphyrin 3 [Mol/Volumen] in Urin","",""
"14694-4","Norclomipramin","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Norclomipramin [Mol/Volumen] in Serum oder Plasma","",""
"14719-9","Ethanol","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Ethanol [Mol/Volumen] in Serum oder Plasma","Äthanol",""
"14721-5","Ethylenglykol","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Ethylenglykol [Mol/Volumen] in Serum oder Plasma","",""
"324-4","Methicillin","Empfindlichkeit (Mikororganismen)","Zeitpunkt","Isolat","Ordinal oder Quantitativ","Agardiffusionstest","Antibiotikaempfindlichkeit","","Methicillin [Empfindlichkeit] mit Agardiffusion","",""
"3244-1","Lyse eines Koagels","Zeit","Zeitpunkt","Thrombozytenarmes Plasma","Quantitativ","Gerinnungstest","Gerinnung","","Gerinnselauflösung [Zeit] in thrombozytenarmem Plasma mit Gerinnungstest","",""
"32495-4","Zellen.CD25/100 Zellen","Anzahl pro Fraktion","Zeitpunkt","XXX","Quantitativ","","Zellmarker","","CD25-Zellen/100 Zellen in Probenmaterial","",""
"32684-3","Heparin.niedermolekular","Arbiträre Konzentration","Zeitpunkt","Thrombozytenarmes Plasma","Quantitativ","","Gerinnung","","Niedermolekulares Heparin [Einheiten/Volumen] in thrombozytenarmem Plasma","LMW-Heparin; Faktor Xa",""
"13318-1","Escherichia coli enteroinvasiv identifiziert","Nachweis oder Identität","Zeitpunkt","Stuhl","Nominal","Erregerspezifische Kultur","Mikrobiologie","","Escherichia coli enteroinvasiv identifiziert in Stuhl mit erregerspezifischer Kultur","",""
"13327-2","Parainfluenza-Virus Ag","Nachweis oder Schwellenwert","Zeitpunkt","XXX","Ordinal","Immunfluoreszenztest","Mikrobiologie","","Parainfluenza-Virus-Antigen [Nachweis] in Probenmaterial mit Immunfluoreszenztest","",""
"13354-6","Neutrophile.stabkernig/100 Leukozyten","Anzahl pro Fraktion","Zeitpunkt","Körperflüssigkeit","Quantitativ","Manuelle Zählung","Hämatologie und Zellzählung","","Stabkernige Neutrophile/100 Leukozyten in Körperflüssigkeit mit manueller Zählung","Stabkernige",""
"13432-0","Dopamin^2. Probenmaterial nach XXX Stimulation","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","Dopamin [Masse/Volumen] in Serum oder Plasma --2. Probenmaterial nach XXX Stimulation","",""
"13462-7","Apolipoprotein A-I/Apolipoprotein B","Massenverhältnis","Zeitpunkt","Serum oder Plasma","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Apolipoprotein A-I/Apolipoprotein B [Massenverhältnis] in Serum oder Plasma","",""
"13464-3","Chrom/Creatinin","Massenverhältnis","Zeitpunkt","Urin","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Chrom/Creatinin [Massenverhältnis] in Urin","",""
"35036-3","Makrophagen","Anzahl pro Volumen","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Hämatologie und Zellzählung","","Makrophagen [#/Volumen] in Körperflüssigkeit","",""
"35048-8","Lymphozyten.abnormal","Anzahl pro Volumen","Zeitpunkt","Synovialflüssigkeit","Quantitativ","","Hämatologie und Zellzählung","","Abnormale Lymphozyten [#/Volumen] in Synovialflüssigkeit","",""
"35057-9","Histiozyten","Anzahl pro Volumen","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Hämatologie und Zellzählung","","Histiozyten [#/Volumen] in Körperflüssigkeit","",""
"3507-1","Codein","Nachweis oder Schwellenwert","Zeitpunkt","Urin","Ordinal","","Wirkstoffspiegelbestimmung/Toxikologie","","Codein [Nachweis] in Urin","",""
"3730-9","Lysergsäurediethylamid","Nachweis oder Schwellenwert","Zeitpunkt","Serum oder Plasma","Ordinal","","Wirkstoffspiegelbestimmung/Toxikologie","","Lysergsäurediethylamid [Nachweis] in Serum oder Plasma","",""
"3731-7","Lysergsäurediethylamid","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Lysergsäurediethylamid [Masse/Volumen] in Serum oder Plasma","",""
"39474-2","Creatinin","Stoffmengenkonzentration","Zeitpunkt","Peritonealflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Creatinin [Mol/Volumen] in Peritonealflüssigkeit","",""
"39478-3","Glucose","Stoffmengenkonzentration","Zeitpunkt","Glaskörperflüssigkeit","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Glucose [Mol/Volumen] in Glaskörperflüssigkeit","Glukose",""
"39481-7","Glucose","Stoffmengenkonzentration","Zeitpunkt","Blut arteriell","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Glucose [Mol/Volumen] in arteriellem Blut","Glukose",""
"40931-8","Yersinia sp Ak","Nachweis oder Schwellenwert","Zeitpunkt","Serum","Ordinal","","Mikrobiologie","","Yersinia sp-Antikörper [Nachweis] in Serum","",""
"40947-4","Zink","Nachweis oder Schwellenwert","Zeitpunkt","Haar","Ordinal","","Wirkstoffspiegelbestimmung/Toxikologie","","Zink [Nachweis] in Haar","",""
"40857-5","Präalbumin","Massenkonzentration","Zeitpunkt","Urin","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Präalbumin [Masse/Volumen] in Urin","",""
"4088-1","Valproat^TDM Tal","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Valproat [Masse/Volumen] in Serum oder Plasma --Tal","Valproinsäure",""
"40888-0","Zellen.CD11c+CD19+/100 Zellen","Anzahl pro Fraktion","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Zellmarker","","CD11c+CD19+-Zellen/100 Zellen in Körperflüssigkeit","",""
"4505-4","Komplement C5","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Hämatologie und Zellzählung","","Komplement C5 [Masse/Volumen] in Serum oder Plasma","",""
"45054-4","Glucose^0 Uhr Probenmaterial","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","Glucose [Mol/Volumen] in Serum oder Plasma --0 Uhr Probenmaterial","Glukose",""
"42926-6","Myeloid-Zellen/100 Zellen","Anzahl pro Fraktion","Zeitpunkt","Blut","Quantitativ","","Hämatologie und Zellzählung","","Myeloid-Zellen/100 Zellen in Blut","",""
"43411-8","Bakterien identifiziert","Nachweis oder Identität","Zeitpunkt","Aspirat","Nominal","Kultur","Mikrobiologie","","Bakterien identifiziert in Aspirat mit Kultur","",""
"47132-6","Thioridazin","Stoffmengenkonzentration","Zeitpunkt","Urin","Quantitativ","","Wirkstoffspiegelbestimmung/Toxikologie","","Thioridazin [Mol/Volumen] in Urin","",""
"47135-9","Ascorbat^nach Dosis","Stoffmengenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","","Funktionstest","","Ascorbat [Mol/Volumen] in Serum oder Plasma --nach Dosis","",""
"32693-4","Lactat","Stoffmengenkonzentration","Zeitpunkt","Blut","Quantitativ","","Klinische Chemie (keine Funktionstests)","","Lactat [Mol/Volumen] in Blut","Laktat",""
"32699-1","Mikroskopische Beobachtung","Nachweis oder Identität","Zeitpunkt","Blut","Nominal","Säurefeste Färbung","Mikrobiologie","","Mikroskopische Beobachtung [Nachweis oder Identität] in Blut mit säurefester Färbung","",""
"32701-5","Microsporidia identifiziert","Nachweis oder Identität","Zeitpunkt","Stuhl","Nominal","Trichrom-Färbung modifiziert","Mikrobiologie","","Microsporidia identifiziert in Stuhl mit modifizierter Trichrom-Färbung","",""
"32709-8","Neutrophile","Anzahl pro Volumen","Zeitpunkt","Körperflüssigkeit","Quantitativ","","Hämatologie und Zellzählung","","Neutrophile [#/Volumen] in Körperflüssigkeit","",""
"48419-6","Immunkomplex.IgG","Massenkonzentration","Zeitpunkt","Serum oder Plasma","Quantitativ","C1q-Bindungstest","Serologie","","Immunkomplex.IgG [Masse/Volumen] in Serum oder Plasma mit C1q-Bindungstest","",""
"35073-6","Basophile","Anzahl pro Volumen","Zeitpunkt","Peritonealflüssigkeit","Quantitativ","","Hämatologie und Zellzählung","","Basophile [#/Volumen] in Peritonealflüssigkeit","",""
"35082-7","Lymphozyten.groß granuliert","Anzahl pro Volumen","Zeitpunkt","Blut","Quantitativ","","Hämatologie und Zellzählung","","Große granulierte Lymphozyten [#/Volumen] in Blut","",""
