"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"13454-4","iloczyn wapniowo-fosforanowy","kwadrat stężenia substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze wskaźnik wapń fosfor",""
"13459-3","cholesterol w LDL/Cholesterol calkowity","Współczynnik masy","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol całkowity Cholesterol frakcji LDL osocze",""
"13513-7","żelazo. ocena mikroskopowa","Obecność lub identyfikacja","Punkt w czasie","Szpik kostny","Nominalny","Barwienie żelazocyjankiem potasu","Morfologia krwi","","","",""
"1501-6","Glukoza^1 godz. po 100 g glukozy p.o.","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy obciążeniowe - podstawowe","","","GLU osocze",""
"15016-9","Fosfataza zasadowa łozyskowa/Fosfataza alkaliczna","Frakcja katalityczna","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Fosfataza alkaliczna;ALP fosfataza zasadowa;ALP Łożyskowa ALP;PLAP osocze",""
"1502-4","Glukoza^1 godz. po 100 g glukozy p.o.","Stężenie masowe","Punkt w czasie","Surowica","ilościowy","","Obciążenie chemiczne","","","GLU",""
"18382-2","Sucha masa próbki","Wskaźnik masy","24H","Kał","ilościowy","","Informacja o próbce","","","stolec",""
"18475-4","Fenyloalanina/Kreatynina","Współczynnik substancji","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Phe",""
"18909-2","klotrimazol","Wrażliwość mikroorganizmów","Punkt w czasie","Izolat","ilościowo-porządkowy","","Wrażliwość na antybiotyk, MIC","","","",""
"10244-2","Zawartosc tlenu","Stężenie substancji","Punkt w czasie","lewa tętnica płucna","ilościowy","","Testy nieobciążeniowe chemiczne","","","ctO2 O2",""
"10246-7","Zawartosc tlenu","Stężenie substancji","Punkt w czasie","prawa tętnica płucna","ilościowy","","Testy nieobciążeniowe chemiczne","","","ctO2 O2",""
"10345-7","Triheksyfenidyl","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","","Leki lub Toksyny","","","",""
"14435-2","Albumina/Globulina","Współczynnik masy","Punkt w czasie","Płyn otrzewnowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"14441-0","cholesterol","Stężenie masowe","Punkt w czasie","Płyn otrzewnowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"14444-4","cholesterol","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"1551-1","Glukoza^przed 50 g laktozy p.o.","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Obciążenie chemiczne","","","GLU osocze",""
"14920-3","wolna tyroksyna","Stężenie substancji","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze",""
"16526-6","Wapń/Bialko","Współczynnik masy","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","białko osocze",""
"16616-5","cholesterol w HDL/Cholesterol lipoprotein niskiej gestosci","Współczynnik masy","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji HDL Cholesterol frakcji LDL osocze",""
"25153-8","kryształy cholesterolowe","Ilość na powierzchnię","Punkt w czasie","Osad moczu","ilościowy","Mikroskopia świetlna w dużym powiększeniu","Analiza moczu","","","Mikroskop świetlny o dużym powiększeniu",""
"25166-0","Uroporfiryna","Stężenie substancji","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"2800-1","Izomeraza glukozofosforanowa","Stężenie katalityczne","Punkt w czasie","Surowica","ilościowy","","Testy nieobciążeniowe chemiczne","","","fosforany nieorganiczne GLU",""
"2827-4","Potas","Stężenie substancji","Punkt w czasie","Pot","ilościowy","","Testy nieobciążeniowe chemiczne","","","K",""
"2828-2","Potas","Stężenie substancji","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","K",""
"2829-0","Potas","Wskaźnik substancji","24H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","K",""
"28539-5","średnia masa hemoglobiny w erytrocycie","Ustalona masa","Punkt w czasie","Krwinki czerwone RBC","ilościowy","","Morfologia krwi","","","Hb, HGB krwinka czerwona MCH RBC, erytrocyty",""
"3047-8","triglicerydy + estry (cholesterolu) w VLDL","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze Trigliceryd + ester w VLDL",""
"2863-9","Albumina","Stężenie masowe","Punkt w czasie","Płyn maziowy","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","",""
"28642-7","wysycenie tlenem","Ułamek masy","Punkt w czasie","Krew pępowinowa tętnicza","ilościowy","","Testy nieobciążeniowe chemiczne","","","O2 SaO2;saturacja krwi tlenem",""
"28646-8","pH","Logarytm stężenia molowego","Punkt w czasie","Krew pępowinowa tętnicza","ilościowy","","Testy nieobciążeniowe chemiczne","","","pH",""
"35675-8","Wapń","Stężenie masowe","Nieokreślony","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Niespecyficzny;Nierozpoznany",""
"35677-4","Potas","Stężenie substancji","Nieokreślony","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","K Niespecyficzny;Nierozpoznany",""
"41016-7","bilirubina","Stężenie substancji","Punkt w czasie","Mocz","ilościowy","Test paskowy","Analiza moczu","","","Bilirubina test paskowy",""
"41032-4","Uroporfiryna","Wskaźnik masy","Nieokreślony","Kał","ilościowy","","Testy nieobciążeniowe chemiczne","","","Niespecyficzny;Nierozpoznany stolec",""
"41293-2","Skrzep","Jednostka umowna","Punkt w czasie","XXX","Porządkowy","","Informacja o próbce","","","",""
"4606-0","hemoglobina M-Boston","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","","Morfologia krwi","","","Hb M-Boston Hb, HGB HbM Obecnosc lub prog",""
"49023-5","Albumina","Wskaźnik masy","Nieokreślony","Mocz","ilościowy","Próg wykrywalności <= 20 mg/L","Testy nieobciążeniowe chemiczne","","","Granica wykrywalności &lt;= 20 mg/L Niespecyficzny;Nierozpoznany",""
"49048-2","Czas podawania białka","Sygnatura czasu","Punkt w czasie","^Pacjent","ilościowy","","Testy nieobciążeniowe chemiczne","","","białko czas karmienia białkiem; czas spożywania białka",""
"48036-8","Glukoza","Stężenie masowe","Punkt w czasie","Kał","ilościowy","","Testy nieobciążeniowe chemiczne","","","GLU stolec",""
"51190-7","Albumina","Stężenie masowe","24H","Mocz","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","",""
"51197-2","Żelazo","Stężenie masowe","Punkt w czasie","Płyn ustrojowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"51435-6","Białko monoklonalne prążek 1","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","1 prążek białka monoklonalnego białko osocze",""
"53358-8","Zlepy erytrocytów","Ilość na powierzchnię","Punkt w czasie","Mocz","ilościowy","Metoda wspomagana komputerowo","Analiza moczu","","","krwinka czerwona",""
"52118-7","Dostępne pulowane jednostki płytek","Ilość","Punkt w czasie","^Jednostka krwi pełnej","ilościowy","","BLDBK","","","dostępne jednostki pulowanych płytek Plt pulowane płytki",""
"58993-7","fosforany","Wskaźnik masy","18H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","fosforany nieorganiczne",""
"58994-5","Sód","Wskaźnik substancji","18H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Na",""
"58999-4","chlorek","Wskaźnik substancji","18H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Jon chlorkowy;Cl--",""
"59000-0","Wapń","Wskaźnik masy","18H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"5900-6","Fragmenty protrombiny 1 i 2","Stężenie umowne","Punkt w czasie","Surowica lub osocze","ilościowy","","Koagulacja","","","osocze Umowne stezenie Wykrzepianie",""
"60344-9","lipoproteina (a)/Calkowity poziom lipoprotein","Ułamek masy","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","Lp(a) osocze",""
"60469-4","moczan","Stężenie masowe","Punkt w czasie","Płyn z jamy opłucnej","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"72596-0","Albumina/Bialko calkowite","ułamek dziesiętny masy","24H","Mocz","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","białko Dziesiata czesc frakcji masowej",""
"72597-8","Albumina/Bialko calkowite","ułamek dziesiętny masy","Punkt w czasie","Mocz","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","białko Dziesiata czesc frakcji masowej",""
"72598-6","Albumina/Bialko calkowite","ułamek dziesiętny masy","Punkt w czasie","Surowica lub osocze","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","białko Dziesiata czesc frakcji masowej osocze",""
"59230-3","swoisty dla prostaty antygen","Stężenie masowe","Punkt w czasie","Płyn mózgowo-rdzeniowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","PMR swoisty dla prostaty",""
"789-8","Erytrocyty","Stężenie ilościowe","Punkt w czasie","Krew","ilościowy","Automatyczne liczenie","Morfologia krwi","","","Krwinki czerwone zautomatyzowany",""
"85069-3","Metoda badania laboratoryjnego","Typ","Punkt w czasie","Próbka","Nominalny","*","Testy różne","","","*",""
"96586-3","Aminotransferaza alaninowa","Stężenie katalityczne","Punkt w czasie","pobieranie suchej kropli krwi","ilościowy","","Testy nieobciążeniowe chemiczne","","","ALT; ALAT",""
"99897-1","Kryształy dwuwodnego szczawianu wapnia","obecność lub wartość progowa","Punkt w czasie","Osad moczu","Porządkowy","Metoda wspomagana komputerowo","Analiza moczu","","","Obecnosc lub prog",""
"99899-7","Kryształy dwuwodnego szczawianu wapnia","Stężenie ilościowe","Punkt w czasie","Osad moczu","ilościowy","Metoda wspomagana komputerowo","Analiza moczu","","","",""
"99861-7","Erytrocyty niedysmorficzne","Stężenie ilościowe","Punkt w czasie","Osad moczu","ilościowy","Metoda wspomagana komputerowo","Analiza moczu","","","erytrocyty bez dysmorfii Krwinki czerwone",""
"99863-3","erytrocyty dysmorficzne","obecność lub wartość progowa","Punkt w czasie","Osad moczu","Porządkowy","Metoda wspomagana komputerowo","Analiza moczu","","","Krwinki czerwone Obecnosc lub prog",""
"99869-0","erytrocyty. cienie komórek","obecność lub wartość progowa","Punkt w czasie","Osad moczu","Porządkowy","Metoda wspomagana komputerowo","Analiza moczu","","","Krwinki czerwone Obecnosc lub prog",""
"99859-1","Erytrocyty niedysmorficzne","obecność lub wartość progowa","Punkt w czasie","Osad moczu","Porządkowy","Metoda wspomagana komputerowo","Analiza moczu","","","erytrocyty bez dysmorfii Krwinki czerwone Obecnosc lub prog",""
"79127-7","uroporfiryna I/Kreatynina","Współczynnik masy","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Izomer 1 uroporfiryny",""
"896-1","Skryning przeciwciał grup krwi","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","zimna absorpcja","BLDBK","","","Obecnosc lub prog osocze",""
"5908-9","płytki olbrzymie","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","Mikroskopia świetlna","Morfologia krwi","","","Obecnosc lub prog Plt płytki olbrzymie",""
"5909-7","znalezisko w rozmazie krwi","Obecność lub identyfikacja","Punkt w czasie","Krew","Nominalny","Mikroskopia świetlna","Morfologia krwi","","","",""
"96596-2","cholesterol w HDL","Stężenie masowe","Punkt w czasie","pobieranie suchej kropli krwi","ilościowy","","Testy nieobciążeniowe chemiczne","","","Cholesterol frakcji HDL",""
"61152-5","Albumina","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","Metoda wiązania czerwieni bromokrezolowej (BCP)","Testy nieobciążeniowe chemiczne","","","BCP osocze",""
"61155-8","Kodon L180V wirusa zapalenia wątroby typu B","obecność lub wartość progowa","Punkt w czasie","Izolat","Porządkowy","genotypowanie","Wrażliwość na antybiotyk, MIC","","","HBV HBV kodon L80V Obecnosc lub prog",""
"49070-6","Próbka pobrana","Sygnatura czasu","Punkt w czasie","Płyn mózgowo-rdzeniowy","ilościowy","","Informacja o próbce","","","PMR",""
"726-0","Hemoglobina","Stężenie masowe","Punkt w czasie","Mocz","ilościowy","","Analiza moczu","","","Hb, HGB",""
"72647-1","Albumina w surowicy - albumina w płynie opłucnowym","Różnica stężenia masowego","Punkt w czasie","Surowica lub osocze i płyn opłucnowy","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze",""
"51439-8","Białko monoklonalne prążek 3","Stężenie masowe","24H","Mocz","ilościowy","elektroforeza","Testy nieobciążeniowe chemiczne","","","3 prążki białka monoklonalnego białko",""
"53433-9","kinaza kreatynowa","Stężenie katalityczne","Punkt w czasie","Płyn dializacyjny","ilościowy","","Testy nieobciążeniowe chemiczne","","","aktywność kinazy kreatynowej; CK Kreatyna",""
"53455-2","Wapń","Zawartość masowa","Punkt w czasie","XXX","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"63313-1","czynnik reumatoidalny","Stężenie umowne","Punkt w czasie","Płyn ustrojowy","ilościowy","Test aglutynacji komórek owiec","Serologia nie mikrobiologiczna","","","RF Umowne stezenie",""
"57355-0","Potas","Stężenie substancji","12H","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","K",""
"41653-7","Glukoza","Stężenie masowe","Punkt w czasie","Krew włośniczkowa","ilościowy","glukometr","Testy nieobciążeniowe chemiczne","","","GLU Krew kapilarna",""
"28559-3","Hemoglobina A2","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","","Morfologia krwi","","","Hb, HGB HbA2 Obecnosc lub prog",""
"2857-1","swoisty dla prostaty antygen","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze swoisty dla prostaty",""
"4570-8","hemoglobina D-Punjab","obecność lub wartość progowa","Punkt w czasie","Krew","Porządkowy","elektroforeza kwaśna (pH=6.3)","Morfologia krwi","","","Hb D-Punjab Hb, HGB HbD Obecnosc lub prog",""
"35414-2","ciężar właściwy","Gęstość względna","Punkt w czasie","Płyn ustrojowy","ilościowy","Refraktometria","Testy nieobciążeniowe chemiczne","","","",""
"32582-9","Fenylopropionyloglicyna","obecność lub wartość progowa","Punkt w czasie","Mocz","Porządkowy","","Testy nieobciążeniowe chemiczne","","","MCAD Obecnosc lub prog",""
"3050-2","wychwyt trijodotyroniny","Frakcja ilościowa","Punkt w czasie","Surowica lub osocze","ilościowy","","Testy nieobciążeniowe chemiczne","","","osocze",""
"2522-1","mleczan","Stężenie substancji","Punkt w czasie","Płyn z jamy opłucnej","ilościowy","","Testy nieobciążeniowe chemiczne","","","Kwas mlekowy",""
"15637-2","Chloramina T Klasa RAST IgE","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","","Alergia","","","Immunoglobulina E Klasa RAST immunoglobuliny E Obecnosc lub prog p/ciała",""
"16128-1","Wirus zapalenia wątroby typu C przeciwciało","obecność lub wartość progowa","Punkt w czasie","Surowica","Porządkowy","","MICRO","","","HCV Obecnosc lub prog p/ciała",""
"16630-6","czas częściowej tromboplastyny po aktywacji","Czas","Punkt w czasie","Krew^Kontrola","ilościowy","Krzepnięcie. Sól fizjologiczna 1:1","Koagulacja","","","aPTT kontrola metoda solankowa Wykrzepianie",""
"16631-4","czas częściowej tromboplastyny po aktywacji","Czas","Punkt w czasie","Krew","ilościowy","Krzepnięcie. Sól fizjologiczna 1:1","Koagulacja","","","aPTT metoda solankowa Wykrzepianie",""
"10346-5","Hemoglobina A","Stężenie umowne","Punkt w czasie","Krew","ilościowy","elektroforeza","Morfologia krwi","","","Hb, HGB HbA Umowne stezenie",""
"10386-1","Albumina Dany","Objętość","Punkt w czasie","^Pacjent","ilościowy","","BLDBK","","","Ustalony",""
"15046-6","kreatynina","Stężenie substancji","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Kreatyna",""
"1506-5","Glukoza^1 godz. po100 g laktozy p.o.","Stężenie masowe","Punkt w czasie","Surowica lub osocze","ilościowy","","Obciążenie chemiczne","","","GLU osocze",""
"14606-8","Skryning przeciwciał grup krwi","obecność lub wartość progowa","Punkt w czasie","Surowica lub osocze","Porządkowy","Wstępnie ogrzane","BLDBK","","","Obecnosc lub prog osocze",""
"10389-5","Produkt krwiopochodny. inny","Typ","Punkt w czasie","^Jednostka krwi pełnej","Nominalny","","BLDBK","","","",""
"10390-3","specjalne przygotowanie produktu krwiopochodnego","Typ","Punkt w czasie","^Jednostka krwi pełnej","Nominalny","","BLDBK","","","",""
"10395-2","Czynnik VIII Dany","Typ","Punkt w czasie","^Pacjent","Nominalny","","BLDBK","","","Ustalony",""
"10396-0","Czynnik VIII Dany","Objętość","Punkt w czasie","^Pacjent","ilościowy","","BLDBK","","","Ustalony",""
"10397-8","immunoglobulina przeciwko HBV Dany","Objętość","Punkt w czasie","^Pacjent","ilościowy","","BLDBK","","","aHBs HBV Ustalony",""
"13792-7","Fenylomleczan/Kreatynina","Współczynnik masy","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","",""
"13793-5","Fenylopropionyloglicyna/Kreatynina","Współczynnik masy","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","MCAD",""
"13794-3","kwas fenylopirogronowy/Kreatynina","Współczynnik masy","Punkt w czasie","Mocz","ilościowy","","Testy nieobciążeniowe chemiczne","","","Fenylopirogronian",""
