"LOINC_NUM","COMPONENT","PROPERTY","TIME_ASPCT","SYSTEM","SCALE_TYP","METHOD_TYP","CLASS","SHORTNAME","LONG_COMMON_NAME","RELATEDNAMES2","LinguisticVariantDisplayName"
"19057-9","АВО та Rh група","Тип","МоментЧасу","Кров^Новонароджені","Категорійно","","Банк Крові","АВО+Rh Крв Новонародж","АВО та Rh група [Тип] Крові Новонародженого","","АВО та Rh група (Крв новонародеженого)"
"19161-9","Уробіліноген","Довільна Концентрація","МоментЧасу","Сеча","Кількісно","Тест-смужка","Аналіз Сечі","Уробіліноген Сеч Смуж-ДовКонц","Уробіліноген [Одиниці/об'єм] в сечі Тест-смужкою","","Уробіліноген Тест-смужка Кількісно (Сеча)"
"1995-0","Кальцій.іонізований","Молярна Концентрація","МоментЧасу","Сироватка/Плазма","Кількісно","","Хімія","Кальцій іонізований СирПл-МолКонц","Кальцій іонізований [Молі/об'єм] в сироватці чи плазмі","","Кальцій іонізований [Молі/об'єм]"
"2004-0","Кальцій","Молярна Концентрація","МоментЧасу","Сеча","Кількісно","","Хімія","Кальцій Сеч-МолКонц","Кальцій [Молі/об'єм] в сечі","","Кальцій (Сеч) [Молі/об'єм]"
"20408-1","Лейкоцити","Чисельна Концентрація","МоментЧасу","Сеча","Кількісно","Тест-смужка","Аналіз Сечі","Лейкоцити # Сеч Смуж","Лейкоцити [кількість/об'єм] в сечі Тест-смужкою","","Лейкоцити Тест-смужка (Сеча) [#/об'єм]"
"20427-1","Ацетилхоліновий рецептор, Антитіла","Молярна Концентрація","МоментЧасу","Сироватка","Кількісно","","Серологія","AChR Ат Сир-МолКонц","Ацетилхоліновий рецептор Антитіла [Молі/об'єм] в сироватці","","Ацетилхоліновий рецептор Ат (Сиров) [Молі/об'єм]"
"20570-8","Гематокрит","Об'ємна Фракція","МоментЧасу","Кров","Кількісно","","Гематологія/Підрахунок клітин","Гематокрит ОбФракц Крв","Гематокрит [Об'ємна Фракція] в Крові","","Гематокрит (Крв) [Об'ємна Фракція]"
"2075-0","Хлориди","Молярна Концентрація","МоментЧасу","Сироватка/Плазма","Кількісно","","Хімія","Хлориди СирПл-МолКонц","Хлориди [Молі/об'єм] в сироватці чи плазмі","","Хлориди [Молі/об'єм]"
"2078-4","Хлориди","Молярна Концентрація","МоментЧасу","Сеча","Кількісно","","Хімія","Хлориди Сеч-МолКонц","Хлориди [Молі/об'єм] в сечі","","Хлориди (Сеч) [Молі/об'єм]"
"21000-5","Ширина розподілу еритроцитів","Ентитичний Об'єм","МоментЧасу","Еритроцити","Кількісно","Автоматизований підрахунок","Гематологія/Підрахунок клітин","Ширина розподілу еритр Авто","Ширина розподілу еритроцитів [Ентитичний об'єм] Автоматизований підрахунок","","Ширина розподілу еритроцитів Авто (Еритр) [Ентитичний об'єм]"
